ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03274169,A380_3607,2024-06-12,5.6,"{'temp': '-1.3°C', 'pressure': '920.8 hPa', 'vibrations': '2.1197847879518994 m/s²'}",0
V03119443,B747_3165,2024-06-12,5.0,"{'temp': '17.1°C', 'pressure': '1003.9 hPa', 'vibrations': '3.560291723203214 m/s²'}",0
V05376942,A350_6305,2024-06-12,9.8,"{'temp': '2.9°C', 'pressure': '906.1 hPa', 'vibrations': '0.438376202853461 m/s²'}",0
V05031169,E175_3843,2024-06-12,8.6,"{'temp': '2.8°C', 'pressure': '944.9 hPa', 'vibrations': '0.9022740439874882 m/s²'}",0
V09384085,B747_4152,2024-06-12,4.6,"{'temp': '2.6°C', 'pressure': '955.5 hPa', 'vibrations': '4.264422087885026 m/s²'}",0
V04089965,B777_3944,2024-06-12,5.2,"{'temp': '-5.7°C', 'pressure': '886.2 hPa', 'vibrations': '3.5951394423590854 m/s²'}",0
V00985389,A320_4367,2024-06-12,7.3,"{'temp': '2.5°C', 'pressure': '1036.0 hPa', 'vibrations': '4.640699308197147 m/s²'}",0
V01433995,B747_6297,2024-06-12,4.1,"{'temp': '11.8°C', 'pressure': '1015.0 hPa', 'vibrations': '1.2743443734613287 m/s²'}",0
V07012885,E170_6913,2024-06-12,3.8,"{'temp': '-1.6°C', 'pressure': '1014.7 hPa', 'vibrations': '3.519750009749738 m/s²'}",0
V08155403,A350_5568,2024-06-12,3.7,"{'temp': '-19.8°C', 'pressure': '951.1 hPa', 'vibrations': '2.43380482927591 m/s²'}",1
V09888161,B757_6416,2024-06-12,4.6,"{'temp': '-1.5°C', 'pressure': '961.9 hPa', 'vibrations': '2.2316582485993246 m/s²'}",0
